대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리(M),이용시간(분)
202501,207,207. 여의나루역 1번출구 앞,일일권,,기타,36,8819.12,80.12,345438.72,3163
202501,207,207. 여의나루역 1번출구 앞,일일권,F,20대,67,8947.13,86.07,370863.48,3782
202501,207,207. 여의나루역 1번출구 앞,일일권,F,30대,28,4579.54,44.24,190903.74,1573
202501,207,207. 여의나루역 1번출구 앞,일일권,F,40대,10,956.11,9.15,39469.83,513
202501,207,207. 여의나루역 1번출구 앞,일일권,F,50대,4,341.53,4.1,17682.26,128
202501,207,207. 여의나루역 1번출구 앞,일일권,F,60대,2,272.32,2.66,11461.34,133
202501,207,207. 여의나루역 1번출구 앞,일일권,F,70대이상,1,185.53,1.47,6331.29,44
202501,207,207. 여의나루역 1번출구 앞,일일권,F,~10대,36,5237.09,49.58,213767.19,2075
202501,207,207. 여의나루역 1번출구 앞,일일권,F,기타,9,1119.34,11.08,47699.52,455
202501,207,207. 여의나루역 1번출구 앞,일일권,M,20대,65,9005.93,75.3,324732.98,3046
202501,207,207. 여의나루역 1번출구 앞,일일권,M,30대,50,6777.41,54.66,235602.47,1725
202501,207,207. 여의나루역 1번출구 앞,일일권,M,40대,13,2542.05,21.29,91841.77,789
202501,207,207. 여의나루역 1번출구 앞,일일권,M,50대,6,774.75,6.23,26868.25,215
202501,207,207. 여의나루역 1번출구 앞,일일권,M,60대,2,608.62,4.63,19960.0,75
202501,207,207. 여의나루역 1번출구 앞,일일권,M,70대이상,1,141.41,1.17,5029.45,56
202501,207,207. 여의나루역 1번출구 앞,일일권,M,~10대,86,14537.9,128.3,553040.67,4896
202501,207,207. 여의나루역 1번출구 앞,일일권,M,기타,5,972.19,8.96,38591.61,361
202501,207,207. 여의나루역 1번출구 앞,일일권(비회원),,기타,70,9320.66,84,362107.65,4080
202501,207,207. 여의나루역 1번출구 앞,정기권,,20대,60,3162.71,27.61,119160.71,1335
202501,207,207. 여의나루역 1번출구 앞,정기권,,30대,115,7509.13,59.19,255314.65,1643
202501,207,207. 여의나루역 1번출구 앞,정기권,,40대,28,2579.02,21.33,91938.49,994
202501,207,207. 여의나루역 1번출구 앞,정기권,,50대,39,2114.93,18.32,78891.81,778
202501,207,207. 여의나루역 1번출구 앞,정기권,,60대,10,763.34,7.09,30588.74,198
202501,207,207. 여의나루역 1번출구 앞,정기권,,70대이상,18,574.66,5.55,23902.4,231
202501,207,207. 여의나루역 1번출구 앞,정기권,,기타,14,984.47,10.39,44682.9,597
202501,207,207. 여의나루역 1번출구 앞,정기권,F,20대,25,1181.19,11.92,51408.04,338
202501,207,207. 여의나루역 1번출구 앞,정기권,F,30대,49,1937.06,19.79,85370.37,1301
202501,207,207. 여의나루역 1번출구 앞,정기권,F,40대,36,1319.08,14.82,63910.97,886
202501,207,207. 여의나루역 1번출구 앞,정기권,F,50대,11,669.43,7.01,30276.74,303
202501,207,207. 여의나루역 1번출구 앞,정기권,F,60대,1,34.22,0.35,1490.0,39
202501,207,207. 여의나루역 1번출구 앞,정기권,F,~10대,7,879.35,9.15,39451.1,287
202501,207,207. 여의나루역 1번출구 앞,정기권,F,기타,1,27.19,0.25,1090.0,9
202501,207,207. 여의나루역 1번출구 앞,정기권,M,20대,88,3529.85,28.7,123800.11,1182
202501,207,207. 여의나루역 1번출구 앞,정기권,M,30대,187,11720.05,93.82,404490.79,3015
202501,207,207. 여의나루역 1번출구 앞,정기권,M,40대,133,6326.61,51.11,236130.22,1814
202501,207,207. 여의나루역 1번출구 앞,정기권,M,50대,111,9328.61,70.87,305252.24,2144
202501,207,207. 여의나루역 1번출구 앞,정기권,M,60대,57,9890.57,76.51,329758.46,2251
202501,207,207. 여의나루역 1번출구 앞,정기권,M,70대이상,12,602.33,5.34,22956.35,184
202501,207,207. 여의나루역 1번출구 앞,정기권,M,~10대,12,1873.26,16.96,73107.03,459
202501,207,207. 여의나루역 1번출구 앞,정기권,M,기타,45,3175.19,25.35,109247.53,711
202501,209,209. 유진투자증권빌딩 앞,일일권,,20대,9,515.09,5.02,21644.46,191
202501,209,209. 유진투자증권빌딩 앞,일일권,,30대,22,1282.24,11.1,47911.11,739
202501,209,209. 유진투자증권빌딩 앞,일일권,,40대,10,981.19,7.95,34210.64,279
202501,209,209. 유진투자증권빌딩 앞,일일권,,기타,6,460.71,4.33,18664.57,251
202501,209,209. 유진투자증권빌딩 앞,일일권,F,20대,19,1437.13,17.45,76742.08,845
202501,209,209. 유진투자증권빌딩 앞,일일권,F,30대,10,752.97,7.1,30560.51,218
202501,209,209. 유진투자증권빌딩 앞,일일권,F,40대,3,462.34,5.43,23400.08,156
202501,209,209. 유진투자증권빌딩 앞,일일권,F,~10대,5,351.72,3.67,15786.16,221
202501,209,209. 유진투자증권빌딩 앞,일일권,F,기타,6,433.53,4.54,19580.56,272
202501,209,209. 유진투자증권빌딩 앞,일일권,M,20대,39,2837.87,25.32,109002.15,1193
202501,209,209. 유진투자증권빌딩 앞,일일권,M,30대,31,5072.72,40.62,175115.08,1046
202501,209,209. 유진투자증권빌딩 앞,일일권,M,40대,14,1609.56,12.18,52451.96,410
202501,209,209. 유진투자증권빌딩 앞,일일권,M,50대,4,375.33,2.9,12478.44,94
202501,209,209. 유진투자증권빌딩 앞,일일권,M,~10대,23,3086.04,27.98,120519.84,1007
202501,209,209. 유진투자증권빌딩 앞,일일권,M,기타,4,355.05,2.5,10802.32,143
202501,209,209. 유진투자증권빌딩 앞,일일권(비회원),,기타,12,1141.25,10.29,44337.65,397
202501,209,209. 유진투자증권빌딩 앞,정기권,,20대,138,12756.53,105.67,456351.93,3211
202501,209,209. 유진투자증권빌딩 앞,정기권,,30대,118,13394.54,103.59,446512.24,3225
202501,209,209. 유진투자증권빌딩 앞,정기권,,40대,93,5058.04,38.49,172426.04,1572
202501,209,209. 유진투자증권빌딩 앞,정기권,,50대,34,2639.5,21.25,92988.82,1512
202501,209,209. 유진투자증권빌딩 앞,정기권,,60대,1,32.37,0.25,1090.0,7
202501,209,209. 유진투자증권빌딩 앞,정기권,,기타,5,216.35,2.66,11485.18,100
202501,209,209. 유진투자증권빌딩 앞,정기권,F,20대,62,3449.41,35.66,153650.18,1058
202501,209,209. 유진투자증권빌딩 앞,정기권,F,30대,106,5960.55,57.85,249480.51,2184
202501,209,209. 유진투자증권빌딩 앞,정기권,F,40대,37,2043.26,19.64,85642.84,1209
202501,209,209. 유진투자증권빌딩 앞,정기권,F,50대,16,990,10.86,46773.23,371
202501,209,209. 유진투자증권빌딩 앞,정기권,F,60대,3,63.41,0.48,2086.11,18
202501,209,209. 유진투자증권빌딩 앞,정기권,F,70대이상,4,111.12,0.83,3597.69,58
202501,209,209. 유진투자증권빌딩 앞,정기권,F,~10대,1,17.74,0.26,1120.0,8
202501,209,209. 유진투자증권빌딩 앞,정기권,F,기타,35,3212.87,29.28,126231.88,933
202501,209,209. 유진투자증권빌딩 앞,정기권,M,20대,94,8488.89,73.35,318650.41,2217
202501,209,209. 유진투자증권빌딩 앞,정기권,M,30대,286,22594.27,178.79,771496.25,6816
202501,209,209. 유진투자증권빌딩 앞,정기권,M,40대,216,17472.05,143.27,617387.76,4703
202501,209,209. 유진투자증권빌딩 앞,정기권,M,50대,165,20451.34,161.41,695790.04,4721
202501,209,209. 유진투자증권빌딩 앞,정기권,M,60대,36,1609.07,12.96,55836.3,530
202501,209,209. 유진투자증권빌딩 앞,정기권,M,70대이상,1,40.41,0.36,1570.0,8
202501,209,209. 유진투자증권빌딩 앞,정기권,M,~10대,5,171.87,1.51,6465.58,125
202501,209,209. 유진투자증권빌딩 앞,정기권,M,기타,57,4199.27,34.06,146781.73,1569
202501,213,213. KT앞,일일권,,20대,8,533.98,4.49,19346.59,85
202501,213,213. KT앞,일일권,,30대,10,527.13,4.52,19461.02,157
202501,213,213. KT앞,일일권,,40대,6,597.64,4.24,18315.89,144
202501,213,213. KT앞,일일권,,60대,1,34.92,0.29,1259.8,8
202501,213,213. KT앞,일일권,,기타,3,184.66,1.64,7069.21,93
202501,213,213. KT앞,일일권,F,20대,2,101.9,0.92,3958.56,32
202501,213,213. KT앞,일일권,F,30대,1,25.45,0.24,1020.0,12
202501,213,213. KT앞,일일권,F,40대,8,302.44,3,12941.44,145
202501,213,213. KT앞,일일권,F,~10대,1,35.06,0.32,1362.11,14
202501,213,213. KT앞,일일권,F,기타,3,121.11,1.09,4704.71,48
202501,213,213. KT앞,일일권,M,20대,14,612.71,5.25,22554.49,208
202501,213,213. KT앞,일일권,M,30대,31,2118.21,18.52,79689.13,534
202501,213,213. KT앞,일일권,M,40대,12,2168.28,16.81,72438.32,272
202501,213,213. KT앞,일일권,M,50대,3,115.82,0.96,4148.2,37
202501,213,213. KT앞,일일권,M,60대,3,88.19,0.66,2810.56,23
202501,213,213. KT앞,일일권,M,~10대,5,315.28,3.07,13202.53,112
202501,213,213. KT앞,일일권,M,기타,4,290.89,2.23,9631.44,167
202501,213,213. KT앞,일일권(비회원),,기타,7,821.51,7.42,31915.38,208
202501,213,213. KT앞,정기권,,20대,131,4512.72,39.38,170577.76,3093
202501,213,213. KT앞,정기권,,30대,153,3845.03,32.04,140972.32,1324
202501,213,213. KT앞,정기권,,40대,50,2015.8,16.15,69562.23,579
202501,213,213. KT앞,정기권,,50대,46,1962.2,16.44,70911.35,1068
202501,213,213. KT앞,정기권,,60대,11,408.94,3.4,14662.41,144
202501,213,213. KT앞,정기권,,70대이상,6,174.67,1.58,6785.95,141
202501,213,213. KT앞,정기권,,기타,6,208.78,2.02,8718.65,72
202501,213,213. KT앞,정기권,F,20대,28,706.33,7.32,32666.95,500
202501,213,213. KT앞,정기권,F,30대,95,2174.53,22.1,95234.53,1112
202501,213,213. KT앞,정기권,F,40대,31,1329.27,12.97,56025.96,1073
202501,213,213. KT앞,정기권,F,50대,7,741.65,7.29,31429.98,199
202501,213,213. KT앞,정기권,F,60대,1,8.92,0.1,450.26,4
202501,213,213. KT앞,정기권,F,~10대,14,352.56,3.24,14720.44,184
202501,213,213. KT앞,정기권,F,기타,6,188.26,1.73,7429.94,100
202501,213,213. KT앞,정기권,M,20대,78,2451.37,20.02,86278.96,1579
202501,213,213. KT앞,정기권,M,30대,310,11379.4,89.31,385619.47,5810
202501,213,213. KT앞,정기권,M,40대,194,11469.74,90.29,392634.51,3852
202501,213,213. KT앞,정기권,M,50대,154,9130.38,71.79,309399.18,2897
202501,213,213. KT앞,정기권,M,60대,22,1469.92,11.41,49190.63,373
202501,213,213. KT앞,정기권,M,~10대,3,103.56,0.92,3958.5,37
202501,213,213. KT앞,정기권,M,기타,49,1783.89,15.56,67073.03,995
202501,214,214. 금융감독원 앞,일일권,,20대,2,159.05,1.23,5305.7,53
202501,214,214. 금융감독원 앞,일일권,,30대,8,413.12,3.52,15162.48,124
202501,214,214. 금융감독원 앞,일일권,,40대,4,123.97,0.96,4123.93,30
202501,214,214. 금융감독원 앞,일일권,,기타,1,33.14,0.32,1394.96,13
202501,214,214. 금융감독원 앞,일일권,F,20대,12,416.96,4.03,17421.75,142
202501,214,214. 금융감독원 앞,일일권,F,30대,5,302.94,2.76,11896.25,314
202501,214,214. 금융감독원 앞,일일권,F,40대,2,220.23,2.29,9882.41,74
202501,214,214. 금융감독원 앞,일일권,F,~10대,2,48.85,0.45,1897.98,79
202501,214,214. 금융감독원 앞,일일권,M,20대,9,609.54,4.94,22415.28,262
202501,214,214. 금융감독원 앞,일일권,M,30대,15,824.64,6.19,26577.8,267
202501,214,214. 금융감독원 앞,일일권,M,40대,6,370.38,2.78,11965.63,85
202501,214,214. 금융감독원 앞,일일권,M,60대,1,40.34,0.36,1543.65,14
202501,214,214. 금융감독원 앞,일일권,M,~10대,1,319.85,3.18,13690.0,108
202501,214,214. 금융감독원 앞,일일권,M,기타,3,456.43,3.65,15741.66,124
202501,214,214. 금융감독원 앞,일일권(비회원),,기타,4,291.28,2.63,11316.05,106
202501,214,214. 금융감독원 앞,정기권,,20대,31,1627.22,13.78,59286.39,454
202501,214,214. 금융감독원 앞,정기권,,30대,66,3084.8,25.59,115122.8,1860
202501,214,214. 금융감독원 앞,정기권,,40대,34,1821.4,15.48,66658.13,1007
202501,214,214. 금융감독원 앞,정기권,,50대,33,1311.84,10.86,46776.99,703
202501,214,214. 금융감독원 앞,정기권,,60대,2,155.33,1.24,5339.48,42
202501,214,214. 금융감독원 앞,정기권,,70대이상,1,35.03,0.32,1360.8,12
202501,214,214. 금융감독원 앞,정기권,,기타,8,272.03,2.63,11382.59,92
202501,214,214. 금융감독원 앞,정기권,F,20대,41,1312.63,12.99,55991.38,712
202501,214,214. 금융감독원 앞,정기권,F,30대,48,1987.16,19.54,84233.24,1438
202501,214,214. 금융감독원 앞,정기권,F,40대,14,914.45,8.29,35806.34,402
202501,214,214. 금융감독원 앞,정기권,F,50대,4,151.82,1.64,7053.48,78
202501,214,214. 금융감독원 앞,정기권,F,60대,4,100.53,0.98,4238.18,37
202501,214,214. 금융감독원 앞,정기권,F,~10대,1,31.72,0.27,1144.24,12
202501,214,214. 금융감독원 앞,정기권,F,기타,11,282.51,2.78,11981.86,241
202501,214,214. 금융감독원 앞,정기권,M,20대,77,4416.47,37.33,160809.16,2307
202501,214,214. 금융감독원 앞,정기권,M,30대,172,7986.12,62.69,270108.96,4289
202501,214,214. 금융감독원 앞,정기권,M,40대,126,8396.1,68.48,296705.41,3465
202501,214,214. 금융감독원 앞,정기권,M,50대,77,4330.93,35.29,152201.69,1218
202501,214,214. 금융감독원 앞,정기권,M,60대,2,375.76,2.95,12689.03,60
202501,214,214. 금융감독원 앞,정기권,M,70대이상,2,34.15,0.29,1268.11,48
202501,214,214. 금융감독원 앞,정기권,M,~10대,2,69.76,0.61,2629.48,59
202501,214,214. 금융감독원 앞,정기권,M,기타,70,3832.06,32.71,141191.29,2711
202501,215,215. 여의도고교 앞,일일권,,20대,4,200.72,2.38,10226.33,87
202501,215,215. 여의도고교 앞,일일권,,30대,4,289.38,1.8,7765.76,81
202501,215,215. 여의도고교 앞,일일권,,기타,4,261.4,4.25,18325.33,136
202501,215,215. 여의도고교 앞,일일권,F,20대,6,673.36,6.17,26599.43,214
202501,215,215. 여의도고교 앞,일일권,F,30대,12,3533,30.3,130637.5,908
202501,215,215. 여의도고교 앞,일일권,F,40대,1,192.48,1.73,7478.01,51
202501,215,215. 여의도고교 앞,일일권,F,~10대,4,411.35,3.7,15981.17,130
202501,215,215. 여의도고교 앞,일일권,F,기타,2,367.1,3.31,14261.92,132
202501,215,215. 여의도고교 앞,일일권,M,20대,22,2781,23.93,103205.93,658
202501,215,215. 여의도고교 앞,일일권,M,30대,9,1626.36,12.73,54870.48,386
202501,215,215. 여의도고교 앞,일일권,M,40대,14,277.6,2.55,10952.42,99
202501,215,215. 여의도고교 앞,일일권,M,50대,4,87.46,0.75,3192.81,30
202501,215,215. 여의도고교 앞,일일권,M,60대,1,133.94,1.21,5203.68,34
202501,215,215. 여의도고교 앞,일일권,M,~10대,10,698.5,6.1,26355.87,240
202501,215,215. 여의도고교 앞,일일권,M,기타,1,252.48,2.21,9515.9,70
202501,215,215. 여의도고교 앞,일일권(비회원),,기타,6,692.8,6.24,26915.49,275
202501,215,215. 여의도고교 앞,정기권,,20대,16,785.97,7.01,30314.31,205
202501,215,215. 여의도고교 앞,정기권,,30대,9,701.24,5.54,23866.52,144
202501,215,215. 여의도고교 앞,정기권,,40대,22,2176.96,17.36,74807.99,616
202501,215,215. 여의도고교 앞,정기권,,50대,7,1106.15,9.9,42644.62,541
202501,215,215. 여의도고교 앞,정기권,,60대,5,712.48,6.22,26769.81,265
202501,215,215. 여의도고교 앞,정기권,,70대이상,1,19.91,0.17,728.62,7
202501,215,215. 여의도고교 앞,정기권,,기타,7,586.7,4.88,20991.26,128
202501,215,215. 여의도고교 앞,정기권,F,20대,3,101.18,0.91,3930.98,27
202501,215,215. 여의도고교 앞,정기권,F,30대,29,1190.63,10.87,46920.28,1345
202501,215,215. 여의도고교 앞,정기권,F,40대,15,388.62,3.98,17117.12,114
202501,215,215. 여의도고교 앞,정기권,F,50대,10,709.25,6.85,29575.14,545
202501,215,215. 여의도고교 앞,정기권,F,70대이상,3,198.28,2.17,19069.96,194
202501,215,215. 여의도고교 앞,정기권,F,~10대,1,12.92,0.12,517.88,5
202501,215,215. 여의도고교 앞,정기권,F,기타,21,578.27,4.74,20448.68,291
202501,215,215. 여의도고교 앞,정기권,M,20대,59,2354.28,20.69,91495.71,614
202501,215,215. 여의도고교 앞,정기권,M,30대,50,1460.26,11.37,49003.78,747
202501,215,215. 여의도고교 앞,정기권,M,40대,65,6612.71,50.06,215831.4,1387
202501,215,215. 여의도고교 앞,정기권,M,50대,36,3204.42,25.17,108609.69,763
202501,215,215. 여의도고교 앞,정기권,M,60대,37,4342.22,39.1,168555.46,1779
202501,215,215. 여의도고교 앞,정기권,M,70대이상,7,232.58,1.98,8512.08,27
202501,215,215. 여의도고교 앞,정기권,M,~10대,24,998.06,9.17,39500.69,404
202501,215,215. 여의도고교 앞,정기권,M,기타,7,155.75,1.14,4944.74,35
202501,217,217. NH농협은행 앞,일일권,,20대,8,306.3,2.49,10780.05,97
202501,217,217. NH농협은행 앞,일일권,,30대,7,491.54,3.62,15599.64,111
202501,217,217. NH농협은행 앞,일일권,,40대,3,396.58,2.76,11876.08,112
202501,217,217. NH농협은행 앞,일일권,,기타,3,566.21,5.18,22336.27,163
202501,217,217. NH농협은행 앞,일일권,F,20대,4,350.57,3.67,15791.96,109
202501,217,217. NH농협은행 앞,일일권,F,30대,9,427.35,4.22,18218.8,148
202501,217,217. NH농협은행 앞,일일권,F,40대,2,122.1,1.36,5856.54,46
202501,217,217. NH농협은행 앞,일일권,F,50대,1,8.4,0.08,326.17,3
202501,217,217. NH농협은행 앞,일일권,F,~10대,7,360.35,3.57,15362.54,128
202501,217,217. NH농협은행 앞,일일권,F,기타,2,38.97,0.48,2050.13,24
202501,217,217. NH농협은행 앞,일일권,M,20대,26,1641.34,13.15,67922.79,602
202501,217,217. NH농협은행 앞,일일권,M,30대,20,1435.77,11.88,51218.31,371
202501,217,217. NH농협은행 앞,일일권,M,40대,11,817.76,6.56,28313.85,463
202501,217,217. NH농협은행 앞,일일권,M,50대,1,154.52,1.26,5419.49,37
202501,217,217. NH농협은행 앞,일일권,M,60대,1,75.86,0.68,2947.14,48
202501,217,217. NH농협은행 앞,일일권,M,~10대,10,920.98,8.74,37692.14,258
202501,217,217. NH농협은행 앞,일일권(비회원),,기타,4,262.76,2.37,10207.92,81
202501,217,217. NH농협은행 앞,정기권,,20대,85,4197.29,32.93,142376.02,951
202501,217,217. NH농협은행 앞,정기권,,30대,87,5275.48,41.28,179512.05,1390
202501,217,217. NH농협은행 앞,정기권,,40대,85,6388.02,52.73,227814.88,1301
202501,217,217. NH농협은행 앞,정기권,,50대,106,7211.46,57.43,247482.53,3120
202501,217,217. NH농협은행 앞,정기권,,60대,5,195.26,1.64,7055.81,75
202501,217,217. NH농협은행 앞,정기권,,70대이상,9,117.79,1.15,4957.34,113
202501,217,217. NH농협은행 앞,정기권,,기타,24,260.58,2.44,10598.32,125
202501,217,217. NH농협은행 앞,정기권,F,20대,21,640.62,5.8,24997.26,275
202501,217,217. NH농협은행 앞,정기권,F,30대,81,3688.36,33.94,146361.3,1223
202501,217,217. NH농협은행 앞,정기권,F,40대,79,3747.52,34.42,148522.73,1481
202501,217,217. NH농협은행 앞,정기권,F,50대,22,1287.86,13.53,58245.61,536
202501,217,217. NH농협은행 앞,정기권,F,70대이상,6,427.88,4.22,18172.44,189
202501,217,217. NH농협은행 앞,정기권,F,~10대,1,12.36,0.11,480.0,5
202501,217,217. NH농협은행 앞,정기권,F,기타,4,81.29,0.72,3158.02,49
202501,217,217. NH농협은행 앞,정기권,M,20대,91,5369.42,42.78,184138.25,1157
202501,217,217. NH농협은행 앞,정기권,M,30대,328,9048.42,75.79,327510.5,3112
202501,217,217. NH농협은행 앞,정기권,M,40대,348,20524.65,160.22,691183.5,5525
202501,217,217. NH농협은행 앞,정기권,M,50대,257,17165.58,137.23,591448.26,5826
202501,217,217. NH농협은행 앞,정기권,M,60대,52,1505.31,12.82,55304.66,626
202501,217,217. NH농협은행 앞,정기권,M,70대이상,6,227.42,1.96,8524.65,320
202501,217,217. NH농협은행 앞,정기권,M,~10대,14,557.5,4.58,19722.27,162
202501,217,217. NH농협은행 앞,정기권,M,기타,47,3829.06,26.7,115213.77,704
202501,219,219. 롯데캐슬엠파이어 옆,일일권,,20대,11,443.89,3.16,13616.19,162
202501,219,219. 롯데캐슬엠파이어 옆,일일권,,30대,16,738.23,7.36,31740.32,330
202501,219,219. 롯데캐슬엠파이어 옆,일일권,,40대,1,42.53,0.32,1394.95,11
202501,219,219. 롯데캐슬엠파이어 옆,일일권,,50대,2,64.29,0.47,2038.13,14
202501,219,219. 롯데캐슬엠파이어 옆,일일권,F,20대,11,632.92,5.57,25470.32,382
202501,219,219. 롯데캐슬엠파이어 옆,일일권,F,30대,1,37.35,0.34,1451.02,12
202501,219,219. 롯데캐슬엠파이어 옆,일일권,F,50대,1,119.65,1.08,4648.29,50
202501,219,219. 롯데캐슬엠파이어 옆,일일권,F,~10대,3,42.72,0.44,1895.05,51
202501,219,219. 롯데캐슬엠파이어 옆,일일권,M,20대,10,682.97,5.53,23804.22,191
202501,219,219. 롯데캐슬엠파이어 옆,일일권,M,30대,14,1075.86,8.56,36876.15,243
202501,219,219. 롯데캐슬엠파이어 옆,일일권,M,40대,3,142.28,1.19,5155.71,190
202501,219,219. 롯데캐슬엠파이어 옆,일일권,M,50대,3,778.02,5.7,24558.86,148
202501,219,219. 롯데캐슬엠파이어 옆,일일권,M,60대,1,108.88,0.98,4230.0,35
202501,219,219. 롯데캐슬엠파이어 옆,일일권,M,~10대,7,676.03,5.67,24395.64,210
202501,219,219. 롯데캐슬엠파이어 옆,일일권,M,기타,5,227.66,1.77,7634.37,85
202501,219,219. 롯데캐슬엠파이어 옆,일일권(비회원),,기타,6,492.34,4.43,19127.53,162
202501,219,219. 롯데캐슬엠파이어 옆,정기권,,20대,73,2588.48,21.57,92817.92,1157
202501,219,219. 롯데캐슬엠파이어 옆,정기권,,30대,95,5878.77,48.98,211093.23,1718
202501,219,219. 롯데캐슬엠파이어 옆,정기권,,40대,52,1548.13,12.87,56842.27,1040
202501,219,219. 롯데캐슬엠파이어 옆,정기권,,50대,93,5474.95,49.05,211712.23,2359
202501,219,219. 롯데캐슬엠파이어 옆,정기권,,60대,1,23.25,0.2,876.21,4
202501,219,219. 롯데캐슬엠파이어 옆,정기권,,70대이상,6,298.99,2.61,11202.53,183
202501,219,219. 롯데캐슬엠파이어 옆,정기권,,기타,18,135.2,1.74,7512.4,84
202501,219,219. 롯데캐슬엠파이어 옆,정기권,F,20대,51,1501.38,14.16,61105.29,1371
202501,219,219. 롯데캐슬엠파이어 옆,정기권,F,30대,58,2501.4,24.87,107134.4,1370
202501,219,219. 롯데캐슬엠파이어 옆,정기권,F,40대,49,1544.73,14.89,64311.19,739
202501,219,219. 롯데캐슬엠파이어 옆,정기권,F,50대,16,532.41,5.51,23748.42,252
202501,219,219. 롯데캐슬엠파이어 옆,정기권,F,60대,2,56.44,0.62,2675.56,40
202501,219,219. 롯데캐슬엠파이어 옆,정기권,F,70대이상,9,479.16,3.61,15525.17,401
202501,219,219. 롯데캐슬엠파이어 옆,정기권,F,~10대,2,248.37,2.24,9648.99,59
202501,219,219. 롯데캐슬엠파이어 옆,정기권,F,기타,5,148.88,1.49,6446.04,92
202501,219,219. 롯데캐슬엠파이어 옆,정기권,M,20대,115,4487.54,37.71,163519.29,1452
202501,219,219. 롯데캐슬엠파이어 옆,정기권,M,30대,217,8264.11,66.08,284857.43,3926
202501,219,219. 롯데캐슬엠파이어 옆,정기권,M,40대,130,6281.52,49.13,222496.15,2634
202501,219,219. 롯데캐슬엠파이어 옆,정기권,M,50대,125,5073.45,40.14,173051.42,2879
202501,219,219. 롯데캐슬엠파이어 옆,정기권,M,60대,82,6955.29,57.93,251499.79,1927
202501,219,219. 롯데캐슬엠파이어 옆,정기권,M,70대이상,26,1453.32,13.87,59766.63,803
202501,219,219. 롯데캐슬엠파이어 옆,정기권,M,~10대,11,349.51,3.11,13422.83,86
202501,219,219. 롯데캐슬엠파이어 옆,정기권,M,기타,39,1446.76,12.13,52999.24,412
202501,220,220. 미성아파트 A동 앞,일일권,,20대,5,183.27,1.99,8579.49,75
202501,220,220. 미성아파트 A동 앞,일일권,,30대,3,54.23,0.61,2642.02,19
202501,220,220. 미성아파트 A동 앞,일일권,,50대,1,152.28,1.17,5059.74,28
202501,220,220. 미성아파트 A동 앞,일일권,,기타,1,16.63,0.15,646.09,8
202501,220,220. 미성아파트 A동 앞,일일권,F,20대,16,758.18,7.85,33838.51,378
202501,220,220. 미성아파트 A동 앞,일일권,F,30대,4,319.42,3.47,14958.41,122
202501,220,220. 미성아파트 A동 앞,일일권,F,40대,5,577.37,6.54,28209.96,237
202501,220,220. 미성아파트 A동 앞,일일권,F,50대,4,148.01,1.35,5866.02,108
202501,220,220. 미성아파트 A동 앞,일일권,F,~10대,1,115.59,1.04,4490.5,62
202501,220,220. 미성아파트 A동 앞,일일권,M,20대,15,633.83,5.19,22658.47,199
202501,220,220. 미성아파트 A동 앞,일일권,M,30대,13,525.38,4.16,17899.0,208
202501,220,220. 미성아파트 A동 앞,일일권,M,40대,4,158.98,1.39,6006.07,60
202501,220,220. 미성아파트 A동 앞,일일권,M,50대,1,30.75,0.25,1063.74,5
202501,220,220. 미성아파트 A동 앞,일일권,M,60대,4,326.24,2.53,10927.59,164
202501,220,220. 미성아파트 A동 앞,일일권,M,~10대,12,781.03,6.8,29300.61,263
202501,220,220. 미성아파트 A동 앞,일일권,M,기타,3,269.58,2.18,9415.14,645
202501,220,220. 미성아파트 A동 앞,일일권(비회원),,20대,2,11.85,0.11,460.45,18
202501,220,220. 미성아파트 A동 앞,일일권(비회원),,기타,4,823.19,7.42,31981.04,461
202501,220,220. 미성아파트 A동 앞,정기권,,20대,58,2709.02,26.19,112961.21,913
202501,220,220. 미성아파트 A동 앞,정기권,,30대,39,1522.34,12.35,53222.54,617
202501,220,220. 미성아파트 A동 앞,정기권,,40대,21,1092.98,7.86,33843.96,432
202501,220,220. 미성아파트 A동 앞,정기권,,50대,48,1260.07,11.34,48901.85,905
202501,220,220. 미성아파트 A동 앞,정기권,,60대,13,433.93,3.81,16398.34,136
202501,220,220. 미성아파트 A동 앞,정기권,,70대이상,4,93.18,0.83,3574.22,26
202501,220,220. 미성아파트 A동 앞,정기권,,~10대,1,0,0,0.0,2
202501,220,220. 미성아파트 A동 앞,정기권,,기타,1,3.66,0.03,142.12,4
202501,220,220. 미성아파트 A동 앞,정기권,F,20대,28,600.53,6.38,27496.78,296
202501,220,220. 미성아파트 A동 앞,정기권,F,30대,32,945.73,9.68,41587.58,515
202501,220,220. 미성아파트 A동 앞,정기권,F,40대,41,1318.66,14.56,63201.97,1299
202501,220,220. 미성아파트 A동 앞,정기권,F,50대,39,1507.27,14.37,61867.91,736
202501,220,220. 미성아파트 A동 앞,정기권,F,60대,15,818.56,8.04,34727.48,218
202501,220,220. 미성아파트 A동 앞,정기권,F,~10대,5,58.49,0.52,2272.2,84
202501,220,220. 미성아파트 A동 앞,정기권,F,기타,1,31.66,0.29,1230.0,50
202501,220,220. 미성아파트 A동 앞,정기권,M,20대,31,1426.11,11.87,52643.43,456
202501,220,220. 미성아파트 A동 앞,정기권,M,30대,101,5258.58,39.58,173770.23,2249
202501,220,220. 미성아파트 A동 앞,정기권,M,40대,87,6684.75,55.36,238797.88,2323
